review_id,suggested_decision,human_decision,audience,audience_label,port,type,status,category,question,desc,original_answer,suggested_answer,attachment,source_sheet,date,customer,manager,owner,review_note,score
fb-approval-0205,建议入库,,teacher,老师库,老师,使用问题,已处理,账号登录/密码/手机号；浏览器/网络/缓存,请看下这是什么情况，怎么处理,机构登录页面打不开,检查网络，浏览器是否正确，给老师新网址,检查网络，浏览器是否正确，给老师新网址,70719af289b40967ef31e063ad7c0fb.jpg,企业版用户,2023-02-12 00:00:00,睿途,,,,68
fb-approval-0206,建议入库,,teacher,老师库,老师,使用问题,已处理,账号登录/密码/手机号；浏览器/网络/缓存,你好，请问用谷歌浏览器为什么会出现乱码这种情况？,谷歌浏览器登录为什么会出现乱码,清理浏览器缓存，给老师新的网址,清理浏览器缓存，给老师新的网址,7d45b08ffde3cdecb981e6e43c17243.png,客户数据2月,2023-02-09 00:00:00,洒脱,,,,68
fb-approval-0207,建议入库,,student,学生库,学生,操作疑问,已处理,账号登录/密码/手机号；作业/布置/批改/反馈,打扰了，请问这个弹出-此功能暂未开通是什么原因呢,学生作业页面,需要给学生开通vip账号,老师，题库类作业需要学生账号是 VIP 才能完成。如果学生不是 VIP，学生端可能看不到或无法进入作业，需要先确认学生账号权限。,,企业版用户,2023-02-17 00:00:00,微果留学,,,,67
fb-approval-0208,建议入库,,student,学生库,学生,使用问题,已处理,账号登录/密码/手机号；作业/布置/批改/反馈,两个学生共用一个账号，这个康昊天的所有之前的作业是否可以直接删掉，清空账号,,不建议两个学生共用一个账号,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,,企业版用户,2023-02-05 00:00:00,澜大,,,,67
fb-approval-0209,建议入库,,student,学生库,学生,操作疑问,已处理,账号登录/密码/手机号；作业/布置/批改/反馈,打扰了，请问这个弹出-此功能暂未开通是什么原因呢,学生作业页面显示此功能暂未开通,需要给学生开通vip账号,老师，题库类作业需要学生账号是 VIP 才能完成。如果学生不是 VIP，学生端可能看不到或无法进入作业，需要先确认学生账号权限。,,客户数据2月,2023-02-17 00:00:00,微果留学,,,,67
fb-approval-0210,建议入库,,student,学生库,学生,使用问题,已处理,账号登录/密码/手机号；作业/布置/批改/反馈,两个学生共用一个账号，这个康昊天的所有之前的作业是否可以直接删掉，清空账号,两个学生是否可以共用一个账号,不建议两个学生共用一个账号,不建议两个学生共用一个账号,,客户数据2月,2023-02-05 00:00:00,澜大,,,,67
fb-approval-0211,建议入库,,student,学生库,学生,操作疑问,已处理,账号登录/密码/手机号；作业/布置/批改/反馈；小程序/公众号/二维码,学生反映，小程序和电脑端上要做题，都出现 功能暂未开通,学生作业页面显示此功能暂未开通,需要给学生开通vip账号,老师，题库类作业需要学生账号是 VIP 才能完成。如果学生不是 VIP，学生端可能看不到或无法进入作业，需要先确认学生账号权限。,,客户数据2月,2023-02-15 00:00:00,可乐孚,,,,67
fb-approval-0212,建议入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；浏览器/网络/缓存,你好我想问一下我发现学生端系统没有写作语法批改，能帮我看一下吗,学生端完成作业后系统没有写作语法批改,有批改的，老师没有使用谷歌浏览器查看,老师，这类情况通常和浏览器兼容性有关，建议学生优先使用 Chrome 浏览器重新进入；如果仍异常，再清理缓存、更换网络后重试。,659d7be7a09f3f5c1dc2a6f10b262cc.png,企业版用户,2023-06-16 00:00:00,澜大,,,,67
fb-approval-0213,建议入库,,teacher,老师库,老师,操作疑问,已处理,账号登录/密码/手机号；作业/布置/批改/反馈,给学生布置的作业，但是详情里没有数据，学生那边会显示这个作业,给学生布置的作业，但是详情里没有数据，学生那边会显示这个作业,学生是非vip账号需要调整为vip,老师，题库类作业需要学生账号是 VIP 才能完成。如果学生不是 VIP，学生端可能看不到或无法进入作业，需要先确认学生账号权限。,,企业版用户,2023-06-04 00:00:00,爱英格知,,,,67
fb-approval-0214,建议入库,,teacher,老师库,老师,操作疑问,已处理,账号登录/密码/手机号；作业/布置/批改/反馈,这个布置的是多次的单词背诵打卡，任务现实布置成功，但是学生和老师账号都查不到这个作业,多次的单词的布置成功了但是学生和老师账号都查不到这个作业,没有到下发时间，设置的4月12开始,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,,企业版用户,2023-04-11 00:00:00,爱英格知,,,,67
fb-approval-0215,建议入库,,teacher,老师库,老师,操作疑问,已处理,账号登录/密码/手机号；作业/布置/批改/反馈,你好，这个应该怎么设置呢，学生不能完成作业,学生作业页面显示此功能未开通,需要给学生开通vip账号,老师，题库类作业需要学生账号是 VIP 才能完成。如果学生不是 VIP，学生端可能看不到或无法进入作业，需要先确认学生账号权限。,,企业版用户,2023-02-20 00:00:00,成外国际,,,,67
fb-approval-0216,建议入库,,teacher,老师库,老师,操作疑问,已处理,账号登录/密码/手机号；作业/布置/批改/反馈,你好，我想问一下比如我设置的常用左右怎么可以让班主任老师和其它老师都能使用呢？我可以是老师账号或者校长账号,常用作业如何让老师共享,可以创建作业大纲，已发送帮助中心链接,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,,企业版用户,2024-05-07 00:00:00,有明,,,,67
fb-approval-0217,建议入库,,academic,教务库,教务,操作疑问,已处理,账号登录/密码/手机号；权限/角色/公池,我在系统上要新增学员 但是发现录入信息的时候有问题 无法输入手机号,学生账号录入不了手机号,没有学生联系方式查看的权限,没有学生联系方式查看的权限,c8f9b802583c650e70f6b51391ba211.png,企业版用户,2023-12-25 00:00:00,悠学辉,,,,66
fb-approval-0218,建议入库,,academic,教务库,教务,操作疑问,已处理,账号登录/密码/手机号；权限/角色/公池,你好，我们无法添加学员,教务添加学员时无法填写手机号,账号没有学生联系方式查看的权限,账号没有学生联系方式查看的权限,0b5132e134678c8760e3a9323b74b535.mp4,企业版用户,2023-11-15 00:00:00,佩迪,,,,66
fb-approval-0219,建议入库,,academic,教务库,教务,操作疑问,已处理,账号登录/密码/手机号；权限/角色/公池,么添加不了学生的手机号呀？,教务无法添加学生手机号,没有查看学生联系方式的权限,没有查看学生联系方式的权限,38a2dc45cf9dc041402bac951c9ad90.png,企业版用户,2024-06-28 00:00:00,超级学长,,,,66
fb-approval-0220,建议入库,,academic,教务库,教务,操作疑问,已处理,账号登录/密码/手机号；权限/角色/公池,各位老师 手机号为什么 天不进去呢,教务添加学生账号添加不了手机号,没有查看学生联系方式的权限,没有查看学生联系方式的权限,426f33388cc80189e922df0ba32b7b2.png,企业版用户,2024-08-08 00:00:00,一飞 立思辰,,,,66
fb-approval-0221,建议入库,,student,学生库,学生,使用问题,已处理,浏览器/网络/缓存；权限/角色/公池,答题未检测到声音,,检测safari浏览器是否有开麦克风权限,检测safari浏览器是否有开麦克风权限,,企业版用户,2023-02-22 00:00:00,远心,,,,66
fb-approval-0222,建议入库,,student,学生库,学生,使用问题,已处理,浏览器/网络/缓存；权限/角色/公池,答题未检测到声音,学生答题未检测到声音,检测safari浏览器是否有开麦克风权限,检测safari浏览器是否有开麦克风权限,,客户数据2月,2023-02-22 00:00:00,远心,,,,66
fb-approval-0223,建议入库,,student,学生库,学生,使用问题,已处理,浏览器/网络/缓存；权限/角色/公池；题库/录题/单词书/模考,昨天有个做托福模拟的最后卡住了老师们能后台看一下吗,学生测试时页面卡住了,入学模考在公池可以看到是否有学生的答题数据的 学生也可以换谷歌浏览器重新进入同一套试卷，一般情况下答题数据会同步的,老师，这类情况通常和浏览器兼容性有关，建议学生优先使用 Chrome 浏览器重新进入；如果仍异常，再清理缓存、更换网络后重试。,,企业版用户,2023-08-26 00:00:00,源锐,,,,66
fb-approval-0224,建议入库,,student,学生库,学生,使用问题,已处理,音频/录音/听力；浏览器/网络/缓存；题库/录题/单词书/模考,学生做入学模考卡住了,学生做入学模考，听力做完卡住了,学生电脑没有时使用谷歌浏览器,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,0b6b28841c46eac3946efca6777f4ff.jpg,企业版用户,2023-04-22 00:00:00,峰树,,,,66
fb-approval-0225,建议入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；班级/排课/课时/考勤,林雅萱同学的阅读课在反馈界面里找不到，课表里是有这节课的,学生阅读课在反馈界面里找不到,学生这节课得反馈时间还没到,学生这节课得反馈时间还没到,"a46bd6ba78f5e70b19609326c2327aa.png,58bcea6bcc415580d871b89b6da7130.png",企业版用户,2023-07-14 00:00:00,诺得,,,,66
