review_id,suggested_decision,human_decision,audience,audience_label,port,type,status,category,question,desc,suggested_answer,date,customer,manager,owner,review_note,score
fb-approval-0209,建议入库,,teacher,老师库,老师,操作疑问,已处理,题库/录题/单词书/模考；单词书,您好，我想问一下，上传单词书<类别>可以自己新增选项吗？例如四六级词汇和高中词汇,单词书类别是否可以自定义,支持自定义，添加课程的界面，添加课程类别就可以,2026-01-08,启亮,,,,14
fb-approval-0210,建议入库,,teacher,老师库,老师,使用问题,未复现,题库/录题/单词书/模考；机构题库,老师您好，这个题目我是一个一个复制粘贴上去的，有文字有图片，显示保存失败的原因是什么呢,机构题库无法保存,按照相同操作，题目添加图片和文案未出现相同问题,2026-04-22,啄木鸟,,,,14
fb-approval-0211,建议入库,,teacher,老师库,老师,使用问题,不处理,题库/录题/单词书/模考；机构题库,校校你好，我正在录入机构题库。我将填空题的表格带格式粘贴过来并保存后，发现保存后的格式以及学生端的格式都和编辑时不一致，比如视频中equipped和shower我是分行了的，但是学生端未分行，请问有没有什么方法调整?,机构题库录入后长时间无法提交,从录屏上看应该是这部分在屏幕上占用太大，然后把右边的输入框挤小了，在需要换行的位置添加一个回车换行就可以了,2026-01-25,享学,,,,14
fb-approval-0212,建议入库,,teacher,老师库,老师,使用问题,未复现,题库/录题/单词书/模考；系统题目,您好，我们有学生做了两套ACT模考，但这两套的记分不一样，辛苦您核查下。这是两套作答的结果页网站,ACT分数计算问题,第二套分数是对的，第一套技术看结果页显示英语50个题，但是实际存的题目数量却是75道，并且题目的id也是75道，所以算出来是17分 目前未复现这个问题，要后续再看下。分数可以让老师手动修改下，或者这边修改,2026-06-07,北京睿途,,,,14
fb-approval-0213,建议入库,,student,学生库,学生,使用问题,已处理,AI助教,辛苦技术看一下,AI助教,因为调用的AI限额了，需要进行处理,2026-05-12,秒懂,,,,8
fb-approval-0214,建议入库,,student,学生库,学生,使用问题,已处理,AI助教,君彦13302393526,AI助教无法使用,因为调用的AI限额了，需要进行处理,2026-05-11,百获教育,,,,8
fb-approval-0215,建议入库,,student,学生库,学生,使用问题,不处理,客户端,老师好，现在强监督模式下还是可以用欧路屏幕取词,欧陆词典OCR取词问题,要确认下会不会触发切屏次数,2026-06-08,北京睿途,,,,8
fb-approval-0216,建议入库,,student,学生库,学生,使用问题,不处理,笔记,保留高亮这个 我们系统上可以嘛,如何查看答题过程中的高亮,现在打开结果页看是有笔记的,2026-01-27,唯优教育,,,,8
fb-approval-0217,建议入库,,student,学生库,学生,操作疑问,已处理,笔记,老师你好 咨询个问题：学生反映在校校里做题标亮提交后 再次打开会消失 请问如何保存呢？,高亮无法保存到结果页,老师自己没操作明白，已处理,2026-01-14,新航道北京,,,,8
fb-approval-0218,建议入库,,student,学生库,学生,使用问题,不处理,答题,13225778060,雅思界面显示不完整（ipad）,看着是竖着的，屏幕太窄显示不完内容,2026-06-01,秒懂,,,,8
fb-approval-0219,建议入库,,student,学生库,学生,使用问题,未复现,答题,这个一直进行不了下一步,新托福口语卡顿无法进行下一步,未复现相同情况，可以让学生再试下,2026-03-22,独课,,,,8
fb-approval-0220,建议入库,,student,学生库,学生,使用问题,客户未回复,答题,一直显示上传不了答案😭,学生答案无法上传,已经回复了老师，老师那边还未回复,2026-03-16,百获教育,,,,8
fb-approval-0221,建议入库,,student,学生库,学生,使用问题,未复现,答题,测试非要开摄像头吗 家长说打不开啊,答题界面不显示开关摄像的跳过按钮,我看可以跳过，等老师回复,2026-03-12,唯由教育,,,,8
fb-approval-0222,建议入库,,student,学生库,学生,使用问题,已处理,答题,今天还是有学生播放了2遍,之前同个问题,未复现，尝试处理了，后续再看下,2026-02-12,维他,,,,8
fb-approval-0223,建议入库,,student,学生库,学生,使用问题,已处理,答题,一直卡在这里,新托福无法跳转,技术未复现出问题，明天会进行优化处理,2026-01-20,一星国际,,,,8
fb-approval-0224,建议入库,,student,学生库,学生,使用问题,不处理,结果页,为什么我每个答案都写了最后显示的都是未答题数,学生作答了但是显示为未答题,从录屏看学生有部分提示是没有作答,2026-04-11,新通,,,,8
fb-approval-0225,建议入库,,student,学生库,学生,使用问题,不处理,结果页,长题目：屏幕展示的体验不太好。,屏幕缩放会导致显示不完整,让老师切换分辨率后再看下,2026-03-23,Capstone,,,,8
fb-approval-0226,建议入库,,student,学生库,学生,使用问题,不处理,结果页,学生选了，系统没有显示,学生作答但是结果页没有显示,录屏中看不出，没有查到答题记录,2026-03-17,至真国际,,,,8
fb-approval-0227,建议入库,,student,学生库,学生,操作疑问,已处理,结果页,老师可以帮我看一下，我有一个学生刚做完托福，但是点了提交之后系统上没有显示,答题后没有上传到结果页？但是显示全是错误,周末又出现一例，但是这个是精听的,2026-01-30,新航道,,,,8
fb-approval-0228,建议入库,,student,学生库,学生,操作疑问,已处理,题库/录题/单词书/模考；单词书,你好 这个词汇测试 我们现在有一个情况 就是 学生 测试完 unit 1之后 想直接测试 unit 2 但是中间有 练习册的两个list 必须要按照顺序来 才能解锁 能不能 直接跳过 测试 unit 2哇,单词书是否能跳过某个单元学习,通过单词书抽查让学生先做后面的单元了,2026-01-28,唯优教育,,,,8
fb-approval-0229,建议入库,,student,学生库,学生,使用问题,pending,题库/录题/单词书/模考；客户端,学生模考过程中白屏了,客户端SAT答题过程中白屏,下次再次出问题后，远程查看,2026-06-02,Vantage,,,,8
fb-approval-0230,建议入库,,student,学生库,学生,使用问题,不处理,题库/录题/单词书/模考；答题,老师您好，ACT模考有个问题，就是每次做到一个模块的第49题，最后一题第50题就显示不出来，直接会跳到下一个模块，所以导致50题做不了，麻烦看一下呢～,ACT模考会自动跳过,已回复，从录屏中看出学生点击了下一部分,2026-03-29,奇睿思,,,,8
fb-approval-0231,建议入库,,student,学生库,学生,使用问题,未复现,题库/录题/单词书/模考；答题,老师学生做模考，卡在这儿了，不动，怎么办,新托福口语卡顿无法进行下一步,未复现相同情况，可以让学生再试下,2026-03-22,新航道北京,,,,8
fb-approval-0232,建议入库,,student,学生库,学生,使用问题,已处理,首页,为啥我网站力学习时间和完成训练次数不增加了,学生端首页学习时长和训练数据不更新了,目前处理了，跟这个版本一起上线,2026-03-02,杭州壹橙,,,,8
fb-approval-0233,建议入库,,teacher,老师库,老师,使用问题,已处理,小程序/公众号/二维码；公众号通知,如何知道是之前绑定的账户是哪一个,找不到之前绑定的微信公众号了,UI上没有画所以技术没有加，优化上去了,2026-03-08,菁鹰,,,,8
fb-approval-0234,建议入库,,teacher,老师库,老师,使用问题,已处理,系统题目,剑桥雅思真题17-4-2 阅读这里有一处小错误,雅思题目内容显示问题,后台看显示是对的，但是正式服上不对,2026-04-14,新航道武汉,,,,8
fb-approval-0235,建议入库,,teacher,老师库,老师,使用问题,未复现,结果页,这是什么情况？,结果页会一直闪屏,使用相同设备未复现相同情况,2026-04-04,朗思教育,,,,8
fb-approval-0236,建议入库,,teacher,老师库,老师,使用问题,已处理,结果页,老师 后台没有答题时间是一般是怎么回事？,没有答题时间和录屏,这版本结果页更新后再看下是否还有问题,2026-03-22,偏锋出国,,,,8
fb-approval-0237,建议入库,,teacher,老师库,老师,使用问题,不处理,结果页,造句的时长还是会有bug,新托福答题时间显示问题,老师没有理解结果页时长统计,2026-01-15,守壹私塾,,,,8
fb-approval-0238,建议入库,,teacher,老师库,老师,使用问题,不处理,结果页,这边还有个未显示正确率的小bug,结果页未显示正确率,待老师提供结果页，已二次,2026-01-14,南京学了么,,,,8
fb-approval-0239,建议入库,,teacher,老师库,老师,使用问题,不处理,题库/录题/单词书/模考；机构题库,您好，我在创建试卷，系统显示19题没有选项，需要调整后上传，但题目页面是OK的,文档里有选项内容，但是上传的时候提示没有选项，预览界面是正常显示的,不能通过文档录入题目组，格式有问题,2026-03-27,奇迹说,,,,8
fb-approval-0240,建议入库,,teacher,老师库,老师,使用问题,已处理,题库/录题/单词书/模考；机构题库,我们自己录入的题库里这道题 A选项前面多了一个项目符号,看上去是格式复制的问题,加了样式，技术直接帮老师修改了,2026-03-26,承读教育,,,,8
fb-approval-0241,建议入库,,teacher,老师库,老师,使用问题,已处理,题库/录题/单词书/模考；题库,老师麻烦看一下，这道题没有题干,答题界面有，但是题库界面没有,录题中格式有问题，需要后台录题处理,2026-05-13,新航道杭州,,,,8
fb-approval-0242,建议入库,,teacher,老师库,老师,使用问题,已处理,题库/录题/单词书/模考；题库,这里搜索出现了别的客户的题目，辛苦赶紧看下是不是又问题,题库界面会显示出客户专属题目,技术目前正在查看这个问题,2026-04-20,自测,,,,8
fb-approval-0243,建议入库,,teacher,老师库,老师,使用问题,已处理,题库/录题/单词书/模考；题库,你看，题干都是没有的，所有就是点了隐藏答案，也是没有显示的,题库有道题没有显示内容和答案,录入题目时少了字段，导致读取题目时报错,2026-01-23,VICLN,,,,8
